t_over_L_pred,d_mm_pred,L_mm_pred,N_pred,lt_pred,t_over_L_true,d_mm_true,L_mm_true,N_true,lt_true,band_mean_target,band_mean_verified,alpha_500hz_target,alpha_500hz_verified,alpha_600hz_target,alpha_600hz_verified,alpha_700hz_target,alpha_700hz_verified,alpha_800hz_target,alpha_800hz_verified,alpha_900hz_target,alpha_900hz_verified,alpha_1000hz_target,alpha_1000hz_verified,alpha_1100hz_target,alpha_1100hz_verified,alpha_1200hz_target,alpha_1200hz_verified,alpha_1300hz_target,alpha_1300hz_verified,alpha_1400hz_target,alpha_1400hz_verified,alpha_1500hz_target,alpha_1500hz_verified,alpha_1600hz_target,alpha_1600hz_verified,alpha_1700hz_target,alpha_1700hz_verified,alpha_1800hz_target,alpha_1800hz_verified,alpha_1900hz_target,alpha_1900hz_verified,alpha_2000hz_target,alpha_2000hz_verified
0.1471388190984726,2.2750725746154785,39.69194793701172,15,FCC,0.147857,2.2857,40.0,15,FCC,0.031532,0.034222214085547646,0.29924485,0.32049958448931326,0.19064511,0.19829602108481326,0.042750083,0.04725056230611424,0.022728259,0.023813561256546767,0.016120572,0.016703269665662046,0.012563349,0.012956901603303872,0.010282413,0.010577759920309737,0.008678943,0.008914259949250103,0.0074850298,0.007679862924083736,0.006560055,0.006725741246594197,0.005822135,0.005965838049001748,0.0052199657,0.0053465033148929475,0.0047196,0.0048323691400768976,0.0042976034,0.004399090747136736,0.0039372435,0.004029323304852173,0.0036262344,0.0037103558667465064
0.08438864350318909,2.508835792541504,38.450775146484375,15,FCC,0.083571,2.2857,36.6667,15,FCC,0.121443,0.12180632083717612,0.6082194,0.6794082705716094,0.47453707,0.41428813075031423,0.31363544,0.3281900201283141,0.36075857,0.3283531220186132,0.23866966,0.22428995301753174,0.06711045,0.05696905280510378,0.032903515,0.029770600678485915,0.023363449,0.02142261937338119,0.018408103,0.016972017115148175,0.015255206,0.01410669833513667,0.013033935,0.012074580540142543,0.011369456,0.010545404066977793,0.010069292,0.009347470115055878,0.009022749,0.008381198433138004,0.00816092,0.007584222931236617,0.0074383277,0.006915193439762768
0.08454639464616776,0.5019626617431641,26.595853805541992,20,FCC_face,0.083571,0.5,26.6667,15,FCC_face,0.086164,0.08668155560024235,0.26662144,0.26772752216569706,0.24138042,0.24271118266509062,0.20345908,0.2050623908259166,0.15558267,0.15716925165242723,0.112577915,0.11360832043260083,0.08429072,0.084856065258468,0.066483125,0.06681251212680006,0.054545317,0.0547549593066462,0.046026427,0.04616995861509898,0.039649956,0.039753972253040115,0.034702662,0.0347814918670053,0.030756734,0.03081866398956501,0.027539978,0.027590079979878945,0.024870753,0.024912287528724764,0.022623086,0.02265822871484524,0.02070679,0.020737043112405984
0.09497541189193726,0.8745822906494141,26.782546997070312,5,SC,0.094286,0.8571,26.6667,5,SC,0.073032,0.07564652133052534,0.38546607,0.4035455417849301,0.30974054,0.3144508447089811,0.19283676,0.20116923594764335,0.10103273,0.10412042497242402,0.06623391,0.06717481735603936,0.049662583,0.050066021914955794,0.039742127,0.03994892032886366,0.033052176,0.033169582648356455,0.028207494,0.028278557912506663,0.024528239,0.02457307562941835,0.02163689,0.021665927592635303,0.019305097,0.019324164067558658,0.017385818,0.017398360380242006,0.015779719,0.015787870727383302,0.014417115,0.01442224359143729,0.013247593,0.013250601551017094
0.12589432299137115,1.8949196338653564,36.376434326171875,15,FCC_face,0.126429,1.9286,36.6667,15,FCC_face,0.304913,0.30442734928215326,0.5843105,0.5883850328795763,0.8316636,0.8231044960934062,0.56812835,0.5625672627967861,0.4369261,0.43643833260286824,0.42071584,0.4223416721669552,0.4246575,0.42666629847441784,0.40974653,0.41049462493536293,0.40056887,0.3976172552399907,0.3328052,0.33224336074474103,0.16526462,0.1668573711400061,0.06897065,0.06995111133456622,0.047086164,0.04770043655891687,0.03686194,0.037324964872044064,0.030623246,0.03100021315848811,0.026309589,0.026629528837502137,0.023103122,0.023381850151077854
0.137704536318779,1.9476313591003418,20.069561004638672,15,SC,0.137143,1.9286,20.0,15,SC,0.617271,0.6152304518677763,0.37715364,0.3722259566676207,0.72884345,0.7337246542261846,0.35286334,0.34951301836274495,0.97596407,0.9801228287243732,0.37504575,0.37327945445469457,0.96898496,0.9629370674273724,0.41673943,0.4168632574271651,0.88462335,0.8730947918815748,0.44916946,0.4508835465928337,0.86642957,0.8549997483668906,0.45219862,0.4535181205311576,0.88847864,0.8882537938172157,0.45434165,0.45095846031597353,0.70082945,0.7189879067889,0.60137326,0.5877073771075445,0.4471102,0.4479667559165893
0.17799046635627747,1.0535370111465454,10.078333854675293,10,SC,0.18,1.0357,10.0,10,SC,0.521427,0.5168491649309622,0.44566768,0.44009484584979874,0.28961465,0.2860204601779961,0.23841661,0.23557290836450617,0.26861128,0.26577946821764076,0.44165736,0.4382467764701883,0.8522219,0.8479191606970469,0.8678012,0.8603727104496024,0.52841836,0.5224288833562207,0.35770714,0.35365503481939387,0.3083173,0.30527891027629805,0.35557538,0.3531858045661216,0.56023043,0.5592714093924569,0.9409035,0.9414947886663761,0.8640837,0.8578970888551415,0.5411818,0.5350895318624187,0.38746795,0.3833441480941664
0.16943557560443878,1.6001554727554321,20.18511390686035,10,FCC,0.169286,1.5714,20.0,10,FCC,0.282307,0.28181408652543327,0.21348396,0.21232172381218095,0.7634616,0.7675132855935622,0.23010677,0.2280955677300256,0.6524965,0.6654653117989751,0.26522318,0.2622657583810033,0.5331696,0.5454959003774211,0.2703935,0.26762944850150516,0.49477866,0.5030424523195673,0.2616864,0.26256338757994946,0.28855643,0.2855075134912315,0.26833415,0.26851697290918497,0.16898274,0.1678485532482621,0.07308771,0.07164749059527442,0.044189814,0.0434792598291307,0.03323136,0.03275029405348473,0.027126469,0.026754957977669136
0.04016834497451782,1.20181405544281,39.886314392089844,15,FCC,0.040714,1.2143,40.0,10,FCC,0.029872,0.030723410811824614,0.2430233,0.23909191504901783,0.120496236,0.12151756159576887,0.049267028,0.049838076278270416,0.03186336,0.03220659293036676,0.023769828,0.024016447100320137,0.018935762,0.019127780718506293,0.01568236,0.01583891033711715,0.0133324405,0.013464003538423586,0.011553019,0.011666013816453491,0.010158877,0.010257537559421603,0.009037903,0.009125174528060942,0.0081179105,0.008195928574255329,0.0073501756,0.007420536430507996,0.006700556,0.006764483278761446,0.006144386,0.0062028398427281806,0.005663393,0.005717139047102471
0.11664070934057236,0.6667187213897705,29.768146514892578,10,SC,0.115714,0.6786,30.0,20,SC,0.02181,0.022011804994903284,0.09085373,0.09002877289895583,0.057558168,0.0574556713802894,0.04136008,0.04139881022754954,0.031872377,0.03194086887686742,0.025664046,0.025734729808343904,0.021304209,0.02136962396481823,0.018088259,0.01814676548918981,0.015628127,0.01567990363693128,0.013692364,0.013738114743791163,0.012134429,0.012174955104551577,0.0108571295,0.010893177643385488,0.009793542,0.009825764211733423,0.008896146,0.0089250940975798,0.00813031,0.008156448057058951,0.007470235,0.0074939509096004775,0.0068963314,0.006917948815586938
